#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1722449572 1647800093 1313917196 24949404 416455121 330013223 377135242 1695988 101760 39190.66 106485.07 88982.85 22478.37
1722449583 1647800194 1313917290 24949404 416455121 330013307 377135246 1695988 101760 39202.75 106472.60 88969.84 22490.84
1722449593 1647800282 1313917374 24949404 416455121 330013444 377135250 1695988 101760 39195.76 106472.51 88976.82 22490.93
1722449604 1647800354 1313917444 24949404 416455121 330013534 377135252 1695988 101760 39199.13 106471.55 88973.54 22491.89
1722449614 1647800428 1313917514 24949404 416455121 330013618 377135253 1695988 101760 39200.35 106471.60 88972.28 22491.84
1722449624 1647800503 1313917586 24949404 416455121 330013701 377135254 1695988 101760 39200.29 106471.95 88972.71 22491.48
1722449635 1647800609 1313917688 24949404 416455121 330013785 377135255 1695988 101760 39202.00 106469.18 88970.31 22494.26
1722449645 1647800683 1313917758 24949404 416455121 330013869 377135257 1695988 101760 39201.21 106469.56 88969.58 22493.88
1722449655 1647800757 1313917830 24949404 416455121 330013952 377135258 1695988 101760 39202.50 106469.29 88970.64 22494.15
1722449666 1647800849 1313917918 24949404 416455121 330014036 377135260 1695988 101760 39200.74 106469.40 88971.30 22494.04
1722449676 1647800914 1313917980 24949404 416455121 330014120 377135264 1695988 101760 39209.12 106462.86 88963.37 22500.58
1722449686 1647801012 1313918074 24949404 416455121 330014204 377135266 1695988 101760 39209.28 106461.81 88963.71 22501.62
1722449697 1647801074 1313918132 24949404 416455121 330014288 377135268 1695988 101760 39210.57 106460.85 88962.88 22502.59
1722449708 1647801163 1313918218 24949404 416455121 330014560 377135269 1695988 101760 39207.14 106461.14 88965.86 22502.29
1722449718 1647801255 1313918306 24949404 416455121 330014652 377135270 1695988 101760 39208.95 106461.14 88963.59 22502.30
1722449728 1647801310 1313918358 24949404 416455121 330014736 377135272 1695988 101760 39209.02 106461.42 88963.34 22502.02
1722449739 1647801382 1313918428 24949404 416455121 330014820 377135273 1695988 101760 39208.49 106461.42 88964.57 22502.02
1722449749 1647801468 1313918510 24949404 416455121 330014904 377135274 1695988 101760 39211.82 106461.43 88961.57 22502.01
1722449759 1647801554 1313918590 24949404 416455121 330014988 377135275 1695988 101760 39209.89 106461.40 88962.67 22502.04
1722449770 1647801650 1313918682 24949404 416455121 330015072 377135277 1695988 101760 39209.44 106461.40 88963.66 22502.04
1722449781 1647801733 1313918760 24949404 416455121 330015157 377135278 1695988 101760 39208.50 106461.40 88964.47 22502.04
1722449791 1647801832 1313918854 24949404 416455121 330015241 377135279 1695988 101760 39209.04 106461.40 88963.45 22502.04
1722449801 1647801926 1313918944 24949404 416455121 330015324 377135280 1695988 101760 39208.83 106461.40 88963.47 22502.04
1722449812 1647802016 1313919028 24949404 416455121 330015408 377135282 1695988 101760 39208.51 106461.38 88963.81 22502.06
1722449822 1647802096 1313919104 24949404 416455121 330015492 377135283 1695989 101760 39209.90 106461.38 88961.58 22502.06
1722449833 1647802208 1313919212 24949404 416455121 330015576 377135284 1695989 101760 39208.77 106461.38 88963.77 22502.06
1722449843 1647802320 1313919318 24949404 416455121 330015660 377135285 1695989 101760 39209.39 106461.39 88964.04 22502.05
1722449853 1647802416 1313919410 24949404 416455121 330015744 377135286 1695989 101760 39208.13 106461.42 88964.94 22502.02
1722449864 1647802502 1313919492 24949404 416455121 330015828 377135288 1695989 101760 39209.07 106461.42 88963.96 22502.02
1722449874 1647802604 1313919588 24949404 416455121 330015912 377135289 1695989 101760 39207.34 106461.42 88964.91 22502.02
1722449884 1647802679 1313919660 24949404 416455121 330015996 377135290 1695989 101760 39209.96 106461.42 88962.52 22502.02
1722449894 1647802760 1313919736 24949404 416455121 330016079 377135291 1695989 101760 39207.00 106461.42 88965.86 22502.02
1722449905 1647802859 1313919830 24949404 416455121 330016163 377135293 1695989 101760 39207.81 106461.42 88966.29 22502.02
1722449915 1647802949 1313919916 24949404 416455121 330016247 377135294 1695989 101760 39206.87 106461.42 88965.93 22502.02
1722449926 1647803038 1313920000 24949404 416455121 330016331 377135295 1695989 101760 39207.50 106461.42 88965.53 22502.02
1722449936 1647803119 1313920076 24949404 416455121 330016415 377135296 1695989 101760 39206.84 106461.42 88965.57 22502.02
1722449947 1647803231 1313920184 24949404 416455121 330016498 377135298 1695989 101760 39207.38 106461.42 88966.19 22502.02
1722449957 1647803320 1313920268 24949404 416455121 330016582 377135299 1695989 101760 39208.13 106461.42 88964.84 22502.02
1722449968 1647803400 1313920344 24949404 416455121 330016666 377135300 1695989 101760 39207.04 106461.42 88965.28 22502.02
1722449978 1647803491 1313920430 24949404 416455121 330016750 377135301 1695989 101760 39208.38 106461.42 88965.02 22502.02
1722449989 1647803594 1313920528 24949404 416455121 330016833 377135303 1695989 101760 39207.32 106461.42 88965.64 22502.02
1722449999 1647803655 1313920586 24949404 416455121 330016917 377135304 1695989 101760 39206.56 106461.42 88966.05 22502.02
1722450009 1647803751 1313920678 24949404 416455121 330017000 377135305 1695989 101760 39208.22 106461.40 88964.60 22502.04
1722450020 1647803837 1313920758 24949404 416455121 330017084 377135306 1695989 101760 39207.59 106461.40 88965.83 22502.04
1722450030 1647803935 1313920852 24949404 416455121 330017170 377135307 1695989 101760 39206.87 106461.40 88963.43 22502.06
1722450040 1647804016 1313920928 24949404 416455121 330017255 377135309 1695989 101760 39206.81 106461.39 88966.20 22502.04
1722450051 1647804109 1313921016 24949404 416455121 330017338 377135310 1695989 101760 39207.29 106461.39 88965.34 22502.04
1722450061 1647804210 1313921112 24949404 416455121 330017422 377135311 1695989 101760 39208.81 106461.39 88963.68 22502.04
1722450071 1647804299 1313921196 24949404 416455121 330017506 377135312 1695989 101760 39207.45 106461.39 88965.55 22502.04
1722450082 1647804379 1313921272 24949404 416455121 330017590 377135314 1695989 101760 39209.07 106461.39 88963.03 22502.04
1722450092 1647804469 1313921358 24949404 416455121 330017674 377135315 1695989 101760 39206.13 106461.39 88966.93 22502.04
1722450103 1647804571 1313921454 24949404 416455121 330017760 377135316 1695989 101760 39207.78 106461.39 88964.46 22502.04
1722450113 1647804642 1313921522 24949404 416455121 330017843 377135317 1695989 101760 39206.90 106461.39 88966.16 22502.04
1722450124 1647804723 1313921598 24949404 416455121 330017926 377135319 1695989 101760 39207.56 106461.39 88964.94 22502.04
1722450134 1647804822 1313921692 24949404 416455121 330018010 377135320 1695989 101760 39207.73 106461.39 88965.91 22502.04
1722450144 1647804916 1313921782 24949404 416455121 330018094 377135321 1695989 101760 39207.29 106461.39 88965.73 22502.04
1722450155 1647805006 1313921866 24949404 416455121 330018177 377135322 1695989 101760 39207.78 106461.39 88965.67 22502.04
1722450165 1647805086 1313921942 24949404 416455121 330018261 377135323 1695989 101760 39206.93 106461.39 88965.64 22502.04
1722450175 1647805165 1313922018 24949404 416455121 330018345 377135325 1695989 101760 39208.61 106461.39 88963.89 22502.04
1722450186 1647805288 1313922134 24949404 416455121 330018429 377135326 1695989 101760 39207.52 106461.39 88964.67 22502.04
1722450197 1647805349 1313922192 24949404 416455121 330018512 377135327 1695989 101760 39207.88 106461.40 88964.82 22502.04
1722450207 1647805448 1313922286 24949404 416455121 330018597 377135328 1695989 101760 39207.87 106461.40 88965.19 22502.04
1722450217 1647805561 1313922392 24949404 416455121 330018680 377135330 1695989 101760 39207.96 106461.37 88965.05 22502.07
1722450228 1647805630 1313922458 24949404 416455121 330018764 377135331 1695989 101760 39208.22 106461.37 88964.25 22502.07
1722450238 1647805728 1313922552 24949404 416455121 330018849 377135332 1695990 101760 39206.59 106461.40 88966.49 22502.04
1722450248 1647805809 1313922628 24949404 416455121 330018932 377135333 1695990 101760 39208.38 106461.41 88964.06 22502.03
1722450260 1647805910 1313922724 24949404 416455121 330019015 377135335 1695990 101760 39207.70 106461.41 88965.20 22502.03
1722450270 1647805993 1313922802 24949404 416455121 330019099 377135336 1695990 101760 39206.74 106461.41 88966.50 22502.03
1722450280 1647806074 1313922878 24949404 416455121 330019183 377135337 1695990 101760 39208.14 106461.41 88964.64 22502.03
1722450291 1647806186 1313922986 24949404 416455121 330019267 377135338 1695990 101760 39208.29 106461.58 88964.27 22501.86
1722450301 1647806275 1313923070 24949404 416455121 330019406 377135340 1695990 101760 39187.07 106461.30 88986.98 22502.14
1722450311 1647806355 1313923146 24949404 416455121 330019622 377135341 1695990 101760 39203.72 106461.30 88969.30 22502.14
1722450322 1647806446 1313923232 24949404 416455121 330019712 377135342 1695990 101760 39207.39 106461.59 88964.81 22501.84
1722450332 1647806547 1313923328 24949404 416455121 330019796 377135343 1695990 101760 39207.62 106461.62 88965.45 22501.82
1722450343 1647806619 1313923396 24949404 416455121 330019879 377135344 1695990 101760 39208.74 106461.62 88963.82 22501.82
1722450353 1647806717 1313923490 24949404 416455121 330019963 377135346 1695990 101760 39207.61 106461.62 88964.50 22501.82
1722450363 1647806803 1313923570 24949404 416455121 330020046 377135347 1695990 101760 39208.05 106461.62 88963.91 22501.82
1722450374 1647806901 1313923664 24949404 416455121 330020131 377135348 1695990 101760 39207.28 106461.62 88965.77 22501.82
1722450384 1647806980 1313923738 24949404 416455121 330020215 377135349 1695990 101760 39208.34 106461.62 88964.66 22501.82
1722450394 1647807072 1313923826 24949404 416455121 330020300 377135351 1695990 101760 39207.33 106461.62 88965.16 22501.82
1722450405 1647807173 1313923922 24949404 416455121 330020384 377135352 1695990 101760 39206.88 106461.62 88966.63 22501.82
1722450415 1647807256 1313924000 24949404 416455121 330020468 377135353 1695990 101760 39208.30 106461.62 88964.49 22501.82
1722450426 1647807355 1313924094 24949404 416455121 330020552 377135354 1695990 101760 39207.34 106461.64 88964.81 22501.80
1722450436 1647807449 1313924184 24949404 416455121 330020636 377135356 1695990 101760 39206.82 106461.64 88965.68 22501.80
1722450446 1647807534 1313924264 24949404 416455121 330020719 377135357 1695990 101760 39208.06 106461.64 88964.55 22501.80
1722450457 1647807626 1313924352 24949404 416455121 330020803 377135358 1695990 101760 39206.44 106461.64 88967.14 22501.80
1722450467 1647807725 1313924446 24949404 416455121 330020887 377135359 1695990 101760 39208.74 106461.64 88964.28 22501.80
1722450477 1647807814 1313924530 24949404 416455121 330020971 377135360 1695990 101760 39207.61 106461.64 88964.88 22501.80
1722450487 1647807895 1313924606 24949404 416455121 330021055 377135362 1695990 101760 39208.57 106461.64 88964.57 22501.80
1722450498 1647807984 1313924692 24949404 416455121 330021139 377135363 1695990 101760 39207.38 106461.64 88966.12 22501.80
1722450509 1647808097 1313924798 24949404 416455121 330021223 377135364 1695990 101760 39208.18 106461.66 88964.27 22501.77
1722450519 1647808178 1313924874 24949404 416455121 330021308 377135365 1695990 101760 39207.41 106461.77 88966.27 22501.66
1722450529 1647808268 1313924960 24949404 416455121 330021339 377135418 1695990 101760 39210.46 106456.57 88962.03 22506.38
1722450541 1647808381 1313925066 24949404 416455121 330021339 377135504 1695990 101760 39210.66 106459.16 88961.84 22504.42
1722450551 1647808461 1313925142 24949404 416455121 330021339 377135589 1695990 101760 39210.90 106458.22 88961.59 22505.36
1722450561 1647808551 1313925228 24949404 416455121 330021339 377135680 1695990 101760 39217.40 106451.57 88955.09 22511.88
1722450571 1647808671 1313925336 24949404 416455121 330021339 377135766 1695990 101760 39218.16 106450.18 88954.33 22513.67
1722450582 1647808731 1313925394 24949404 416455121 330021340 377135853 1695990 101760 39215.86 106453.58 88956.63 22510.37
1722450592 1647808797 1313925456 24949404 416455121 330021340 377135939 1695990 101760 39216.37 106450.22 88956.12 22513.73
1722450603 1647808882 1313925538 24949404 416455121 330021340 377136024 1695990 101760 39216.70 106452.31 88955.79 22511.27
1722450613 1647808961 1313925614 24949404 416455121 330021342 377136109 1695991 101760 39216.91 106452.60 88955.58 22511.17
1722450623 1647809035 1313925684 24949404 416455121 330021342 377136195 1695991 101760 39216.96 106451.64 88955.53 22511.88
1722450634 1647809089 1313925736 24949404 416455121 330021342 377136280 1695991 101760 39217.20 106452.42 88955.29 22511.08
1722450644 1647809177 1313925820 24949404 416455121 330021342 377136365 1695991 101760 39217.57 106451.00 88954.92 22512.48
1722450654 1647809288 1313925926 24949404 416455121 330021342 377136451 1695991 101760 39217.85 106451.29 88954.64 22512.32
1722450665 1647809358 1313925994 24949404 416455121 330021342 377136537 1695991 101760 39218.31 106451.83 88954.18 22511.18
1722450675 1647809424 1313926058 24949404 416455121 330021343 377136625 1695991 101760 39221.02 106447.53 88951.48 22515.98
1722450686 1647809514 1313926144 24949404 416455121 330021343 377136711 1695991 101760 39221.68 106447.65 88950.81 22515.64
1722450696 1647809614 1313926240 24949404 416455121 330021343 377136799 1695991 101760 39222.12 106447.71 88950.37 22516.80
1722450706 1647809702 1313926324 24949404 416455121 330021343 377136884 1695991 101760 39222.15 106449.12 88950.34 22514.89
1722450717 1647809790 1313926408 24949404 416455121 330021343 377136969 1695991 101760 39222.16 106447.80 88950.34 22515.73
1722450727 1647809851 1313926468 24949404 416455121 330021343 377137055 1695992 101760 39221.92 106446.11 88950.57 22518.34
1722450737 1647809958 1313926570 24949404 416455121 330021408 377137077 1695992 101760 39218.91 106450.62 88953.59 22512.81
1722450747 1647810031 1313926640 24949404 416455121 330021491 377137078 1695992 101760 39219.31 106450.66 88954.27 22512.78
1722450758 1647810106 1313926710 24949404 416455121 330021575 377137079 1695992 101760 39219.29 106450.43 88953.13 22513.00
1722450768 1647810191 1313926790 24949404 416455121 330021659 377137084 1695992 101760 39222.48 106447.39 88950.01 22516.04
1722450778 1647810292 1313926886 24949404 416455121 330021742 377137086 1695992 101760 39221.45 106446.82 88950.93 22516.62
1722450789 1647810374 1313926962 24949404 416455121 330021826 377137087 1695992 101760 39223.42 106446.53 88948.68 22516.91
1722450799 1647810447 1313927032 24949404 416455121 330021910 377137089 1695992 101760 39221.38 106446.57 88951.62 22516.87
1722450809 1647810557 1313927136 24949404 416455121 330021994 377137090 1695992 101760 39222.58 106446.68 88950.05 22516.74
1722450820 1647810638 1313927212 24949404 416455121 330022078 377137091 1695992 101760 39221.88 106446.74 88951.01 22516.70
1722450830 1647810714 1313927284 24949404 416455121 330022162 377137092 1695992 101760 39222.30 106446.80 88950.37 22516.64
1722450841 1647810785 1313927352 24949404 416455121 330022247 377137094 1695992 101760 39221.57 106446.85 88951.44 22516.59
1722450851 1647810889 1313927450 24949404 416455121 330022331 377137095 1695992 101760 39222.02 106446.89 88950.65 22516.55
1722450861 1647810961 1313927518 24949404 416455121 330022417 377137096 1695992 101760 39221.33 106446.89 88951.41 22516.54
1722450871 1647811048 1313927600 24949404 416455121 330022501 377137097 1695993 101760 39221.99 106446.90 88950.44 22516.54
1722450882 1647811125 1313927672 24949404 416455121 330022586 377137098 1695993 101760 39220.46 106446.91 88952.82 22516.53
1722450892 1647811222 1313927764 24949404 416455121 330022669 377137100 1695993 101760 39222.07 106446.91 88950.70 22516.53
1722450902 1647811297 1313927834 24949404 416455121 330022842 377137101 1695993 101760 39206.04 106446.82 88968.18 22516.62
1722450913 1647811381 1313927914 24949404 416455121 330023033 377137103 1695993 101760 39216.49 106446.79 88956.08 22516.65
1722450923 1647811483 1313928010 24949404 416455121 330023123 377137104 1695993 101760 39221.27 106447.02 88950.87 22516.42
1722450934 1647811564 1313928086 24949404 416455121 330023206 377137105 1695993 101760 39220.82 106447.02 88951.70 22516.42
1722450944 1647811640 1313928158 24949404 416455121 330023290 377137106 1695993 101760 39220.81 106447.02 88952.31 22516.41
1722450954 1647811743 1313928256 24949404 416455121 330023375 377137108 1695993 101760 39220.05 106447.02 88952.17 22516.41
1722450965 1647811825 1313928332 24949404 416455121 330023459 377137109 1695993 101760 39220.85 106447.03 88952.54 22516.41
1722450975 1647811900 1313928404 24949404 416455121 330023543 377137110 1695993 101760 39221.21 106447.03 88951.29 22516.41
1722450986 1647811989 1313928488 24949404 416455121 330023628 377137111 1695993 101760 39220.34 106447.04 88952.66 22516.40
1722450996 1647812092 1313928584 24949404 416455121 330023711 377137112 1695993 101760 39219.10 106447.04 88953.96 22516.40
1722451006 1647812165 1313928654 24949404 416455121 330023795 377137114 1695993 101760 39220.80 106447.04 88951.95 22516.40
1722451017 1647812253 1313928738 24949404 416455121 330023879 377137115 1695993 101760 39220.04 106447.20 88953.05 22516.24
1722451027 1647812345 1313928824 24949404 416455121 330023964 377137116 1695994 101760 39221.45 106447.20 88951.73 22516.23
1722451037 1647812417 1313928892 24949404 416455121 330024048 377137117 1695994 101760 39220.78 106447.22 88953.19 22516.22
1722451048 1647812490 1313928960 24949404 416455121 330024132 377137119 1695994 101760 39220.72 106447.22 88952.04 22516.22
1722451058 1647812583 1313929048 24949404 416455121 330024216 377137120 1695994 101760 39219.75 106447.22 88953.76 22516.22
1722451068 1647812669 1313929130 24949404 416455121 330024300 377137121 1695994 101760 39218.67 106447.22 88953.34 22516.22
1722451079 1647812750 1313929206 24949404 416455121 330024384 377137122 1695994 101760 39220.62 106447.22 88952.45 22516.22
1722451089 1647812834 1313929286 24949404 416455121 330024467 377137124 1695994 101760 39221.30 106447.22 88952.27 22516.22
1722451100 1647812935 1313929382 24949404 416455121 330024552 377137125 1695994 101760 39221.25 106447.22 88951.20 22516.22
1722451110 1647813015 1313929456 24949404 416455121 330024636 377137126 1695994 101760 39219.74 106447.22 88952.78 22516.22
1722451120 1647813091 1313929528 24949404 416455121 330024720 377137127 1695995 101760 39219.96 106447.22 88952.55 22516.22
1722451131 1647813166 1313929600 24949404 416455121 330024753 377137180 1695995 101760 39223.61 106445.03 88948.88 22519.59
1722451141 1647813271 1313929698 24949404 416455121 330024753 377137265 1695995 101760 39223.81 106443.92 88948.68 22519.54
1722451151 1647813343 1313929766 24949404 416455121 330024753 377137351 1695995 101760 39223.91 106443.64 88948.58 22520.32
1722451162 1647813434 1313929852 24949404 416455121 330024753 377137436 1695995 101760 39224.12 106443.93 88948.37 22519.87
1722451172 1647813511 1313929924 24949404 416455121 330024753 377137522 1695995 101760 39224.32 106442.95 88948.17 22521.03
1722451182 1647813604 1313930012 24949404 416455121 330024753 377137607 1695995 101760 39224.44 106443.53 88948.05 22520.31
1722451193 1647813679 1313930082 24949404 416455121 330024753 377137692 1695995 101760 39224.54 106444.30 88947.95 22519.14
1722451203 1647813763 1313930162 24949404 416455121 330024753 377137777 1695995 101760 39224.65 106443.82 88947.84 22520.21
1722451213 1647813864 1313930258 24949404 416455121 330024753 377137862 1695995 101760 39224.75 106443.97 88947.74 22519.58
1722451224 1647813945 1313930334 24949404 416455121 330024756 377137947 1695995 101760 39224.93 106442.59 88947.57 22520.95
1722451234 1647814022 1313930406 24949404 416455121 330024756 377138033 1695995 101760 39225.03 106443.27 88947.46 22520.67
1722451244 1647814097 1313930478 24949404 416455121 330024756 377138118 1695995 101760 39225.06 106442.99 88947.43 22520.98
1722451254 1647814202 1313930576 24949404 416455121 330024756 377138203 1695995 101760 39225.07 106442.82 88947.42 22521.06
1722451265 1647814286 1313930656 24949404 416455121 330024756 377138289 1695995 101760 39225.14 106443.27 88947.36 22520.08
1722451275 1647814374 1313930740 24949404 416455121 330024756 377138375 1695995 101760 39225.15 106444.40 88947.34 22519.36
1722451286 1647814477 1313930836 24949404 416455121 330024756 377138460 1695996 101760 39225.19 106444.91 88947.30 22519.50
1722451297 1647814552 1313930908 24949404 416455121 330024757 377138546 1695997 101760 39225.12 106443.31 88947.37 22520.23
1722451307 1647814637 1313930988 24949404 416455121 330024757 377138631 1695997 101760 39225.18 106443.43 88947.31 22519.88
1722451317 1647814726 1313931072 24949404 416455121 330024757 377138718 1695997 101760 39225.22 106442.82 88947.27 22520.30
1722451328 1647814797 1313931140 24949404 416455121 330024757 377138804 1695997 101760 39225.25 106444.07 88947.24 22519.38
1722451338 1647814886 1313931224 24949404 416455121 330024758 377138889 1695997 101760 39225.29 106444.22 88947.21 22519.34
1722451348 1647814991 1313931322 24949404 416455121 330024758 377138974 1695997 101760 39225.31 106444.28 88947.18 22519.59
1722451359 1647815063 1313931390 24949404 416455121 330024758 377139060 1695997 101760 39225.29 106444.02 88947.20 22519.95
1722451369 1647815135 1313931458 24949404 416455121 330024758 377139145 1695997 101760 39225.29 106444.80 88947.20 22518.36
1722451380 1647815231 1313931548 24949404 416455121 330024758 377139230 1695997 101760 39225.35 106445.55 88947.14 22518.90
1722451390 1647815324 1313931636 24949404 416455121 330024758 377139315 1695997 101760 39225.36 106443.70 88947.14 22519.75
1722451400 1647815399 1313931706 24949404 416455121 330024759 377139400 1695997 101760 39225.39 106444.76 88947.11 22519.29
1722451411 1647815483 1313931786 24949404 416455121 330024759 377139485 1695997 101760 39225.40 106445.25 88947.09 22518.70
1722451421 1647815563 1313931862 24949404 416455121 330024822 377139506 1695997 101760 39223.76 106447.58 88948.89 22515.86
1722451432 1647815665 1313931958 24949404 416455121 330024906 377139507 1695997 101760 39221.89 106447.68 88950.66 22515.76
1722451442 1647815741 1313932030 24949404 416455121 330024991 377139509 1695997 101760 39221.55 106447.75 88951.33 22515.68
1722451453 1647815817 1313932102 24949404 416455121 330025075 377139510 1695997 101760 39221.38 106447.88 88951.44 22515.56
1722451463 1647815921 1313932200 24949404 416455121 330025159 377139511 1695997 101760 39220.46 106447.95 88951.59 22515.48
1722451474 1647815993 1313932268 24949404 416455121 330025243 377139512 1695997 101760 39222.45 106448.09 88950.64 22515.34
1722451484 1647816066 1313932336 24949404 416455121 330025327 377139514 1695997 101760 39221.59 106448.14 88949.56 22515.30
1722451494 1647816157 1313932422 24949404 416455121 330025411 377139515 1695997 101760 39222.66 106448.21 88949.64 22515.23
1722451505 1647816252 1313932512 24949404 416455121 330025514 377139516 1695997 101760 39216.14 106447.89 88956.39 22515.54
1722451515 1647816331 1313932586 24949404 416455121 330025768 377139517 1695997 101760 39218.05 106447.96 88954.18 22515.47
1722451526 1647816421 1313932672 24949404 416455121 330025858 377139519 1695997 101760 39222.11 106448.29 88951.01 22515.15
1722451536 1647816523 1313932768 24949404 416455121 330025941 377139520 1695997 101760 39223.61 106448.29 88949.47 22515.14
1722451552 1647816645 1313932884 24949404 416455121 330026025 377139522 1695997 101760 39222.76 106448.30 88949.70 22515.14
1722451563 1647816726 1313932960 24949404 416455121 330026109 377139523 1695997 101760 39221.93 106448.30 88950.50 22515.14
1722451573 1647816811 1313933040 24949404 416455121 330026192 377139524 1695997 101760 39220.57 106448.39 88952.37 22515.04
1722451583 1647818151 1313934366 24949404 416455121 330026279 377139926 1695997 101760 39407.54 101872.89 88766.20 27119.86
1722451594 1647822220 1313937942 24949404 416455121 330031911 377142097 1695997 101760 39864.05 103697.36 88309.58 25266.05
1722451604 1647822678 1313938172 24949404 416455121 330031995 377142269 1695997 101760 40050.08 103509.91 88122.91 25453.53
1722451614 1647823172 1313938290 24949404 416455121 330032080 377142356 1695997 101760 40144.09 103414.75 88029.29 25548.66
1722451625 1647824591 1313939128 24949404 416455121 330032164 377142554 1695997 101760 40342.66 103209.43 87830.18 25754.01
1722451635 1647825064 1313939240 24949404 416455121 330032248 377142729 1695997 101760 40518.39 103018.33 87654.48 25945.11
1722451645 1647825572 1313939352 24949404 416455121 330032332 377142831 1695997 101760 40570.73 102955.54 87601.69 26007.90
1722451656 1647826285 1313939448 24949404 416455121 330032416 377142935 1695997 101760 40708.11 102817.04 87464.94 26146.39
1722451666 1647826492 1313939572 24949404 416455121 330032499 377143201 1695997 101760 40752.50 102514.02 87419.62 26451.88
1722451676 1647826720 1313939680 24949404 416455121 330032583 377143363 1695997 101760 40756.26 102328.95 87416.81 26634.49
1722451687 1647828188 1313940060 24949404 416455121 330033710 377144516 1695997 101760 40177.19 102826.52 87996.48 26136.91
1722451697 1647830117 1313940886 24949404 416455121 330033794 377144517 1695997 101760 40174.13 102827.41 87999.01 26136.03
1722451707 1647831185 1313940978 24949404 416455121 330033878 377144518 1695997 101760 40176.51 102828.75 87995.61 26134.68
1722451718 1647832338 1313941180 24949404 416455121 330033962 377144520 1695997 101760 40175.96 102829.55 87996.55 26133.80
1722451728 1647832397 1313941236 24949404 416455121 330034047 377144521 1695997 101760 40176.05 102830.80 87996.26 26132.64
1722451738 1647832483 1313941318 24949404 416455121 330034131 377144522 1695997 101760 40221.27 102831.87 87951.59 26131.57
1722451749 1647832539 1313941372 24949404 416455121 330034216 377144523 1695997 101760 40222.23 102832.91 87950.21 26130.53
1722451759 1647832619 1313941448 24949404 416455121 330034299 377144524 1695997 101760 40222.55 102833.94 87951.08 26129.50
1722451769 1647832695 1313941520 24949404 416455121 330034384 377144526 1695997 101760 40222.07 102834.93 87951.52 26128.50
1722451780 1647832765 1313941586 24949404 416455121 330034468 377144527 1695997 101760 40223.33 102835.37 87949.42 26128.07
1722451790 1647832820 1313941638 24949404 416455121 330034552 377144528 1695997 101760 40220.68 102835.91 87951.48 26127.52
1722451800 1647832912 1313941726 24949404 416455121 330034635 377144529 1695998 101760 40224.44 102836.36 87948.55 26127.07
1722451811 1647832990 1313941800 24949404 416455121 330034719 377144531 1695998 101760 40221.97 102836.62 87951.07 26126.82
1722451821 1647833083 1313941888 24949404 416455121 330034802 377144532 1695998 101760 40223.39 102836.88 87949.68 26126.55
1722451831 1647833138 1313941940 24949404 416455121 330034889 377144533 1695998 101760 40221.46 102837.13 87951.03 26126.30
1722451842 1647833235 1313942030 24949404 416455121 330034973 377144534 1695998 101760 40223.29 102837.30 87949.64 26126.13
1722451852 1647833297 1313942090 24949404 416455121 330035057 377144535 1695998 101760 40223.25 102837.44 87949.75 26126.00
1722451862 1647833377 1313942164 24949404 416455121 330035141 377144537 1695998 101760 40223.18 102837.49 87948.80 26125.95
1722451873 1647833451 1313942234 24949404 416455121 330035225 377144538 1695998 101760 40222.78 102837.54 87950.74 26125.89
1722451883 1647833519 1313942298 24949404 416455121 330035308 377144539 1695998 101760 40222.77 102837.57 87949.35 26125.87
1722451893 1647833612 1313942386 24949404 416455121 330035392 377144540 1695998 101760 40223.82 102837.64 87949.24 26125.79
1722451904 1647833715 1313942484 24949404 416455121 330035477 377144542 1695998 101760 40221.20 102837.64 87951.70 26125.79
1722451914 1647833800 1313942564 24949404 416455121 330035561 377144543 1695998 101760 40222.90 102837.64 87950.62 26125.79
1722451924 1647833865 1313942626 24949404 416455121 330035645 377144544 1695998 101760 40223.36 102837.64 87949.19 26125.79
1722451935 1647833945 1313942700 24949404 416455121 330035729 377144545 1695998 101760 40223.30 102837.68 87950.19 26125.76
1722451945 1647834027 1313942778 24949404 416455121 330035814 377144546 1695998 101760 40222.47 102837.71 87949.98 26125.73
1722451956 1647834141 1313942886 24949404 416455121 330035899 377144548 1695998 101760 40223.11 102837.71 87949.44 26125.73
1722451966 1647834229 1313942968 24949404 416455121 330035983 377144549 1695998 101760 40224.05 102837.71 87948.17 26125.73
1722451976 1647834302 1313943038 24949404 416455121 330036067 377144550 1695999 101760 40223.40 102837.76 87949.14 26125.68
1722451986 1647834371 1313943102 24949404 416455121 330036151 377144551 1695999 101760 40222.41 102837.84 87950.60 26125.60
1722451997 1647834487 1313943212 24949404 416455121 330036235 377144553 1695999 101760 40222.79 102837.84 87950.40 26125.60
1722452008 1647834567 1313943288 24949404 416455121 330036319 377144554 1695999 101760 40221.80 102837.84 87950.72 26125.60
1722452018 1647834655 1313943370 24949404 416455121 330036403 377144555 1695999 101760 40221.56 102837.84 87951.25 26125.60
1722452029 1647834728 1313943440 24949404 416455121 330036488 377144556 1695999 101760 40224.61 102837.93 87948.17 26125.51
1722452039 1647834815 1313943522 24949404 416455121 330036572 377144558 1695999 101760 40221.97 102838.00 87951.12 26125.44
1722452050 1647834924 1313943624 24949404 416455121 330036658 377144559 1695999 101760 40222.55 102838.02 87950.00 26125.41
